,product_id,estimated_stock_pct,id,timestamp
125,4a5b62f3-755f-4b82-9eaa-2e124d02d203,0.52,954819a8-d128-4ace-8ca6-2141b1595a71,05-11-2011 06:22
126,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.55,0667e9e1-fc3e-420d-bdb9-7fba9367223a,21-03-2013 07:06
127,323bd298-7417-45df-b9a6-28bfd9c5b09a,0.98,8c23287a-2bd7-4455-8a5b-8f2d5d8cbdd0,04-09-2015 19:18
128,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.54,1f8e44a6-4bf3-4898-b5cb-abf29ecab949,28-03-2023 17:15
129,146d5e4d-992a-4db7-904d-b8af359b80a7,0.2,e57165eb-a2f6-4973-a385-cb4dc4e59b53,11-12-2018 18:01
130,81e2fcc6-1e50-4eff-975f-751f18e76444,0.75,4fce9512-66da-45ca-8621-cdeec76c77b6,13-01-2022 04:50
131,40e07bbe-2b32-4f6c-ad9c-b0237e355842,0.12,50abe146-94b9-4868-ba27-42206ca6e998,08-03-2010 08:08
132,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.44,5f15177c-617a-4a8a-a55e-d63897d9a4a1,09-03-2013 03:51
133,3bc41fec-bf85-4354-b832-d56751d2f283,0.09,196ccadb-2e54-4846-aac2-745660280093,30-03-2017 00:40
134,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.31,b85b9bff-450e-4d41-b2fd-c5402d901eb5,17-07-2010 23:32
135,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.62,1f979025-1de0-4f0a-a551-2d7044eb6241,21-08-2014 02:40
136,f6eb0ee8-85d5-4c52-a8ed-1dcf8b581647,0.23,98a12bd7-eab2-4ef8-8025-c2328235d33b,03-05-2019 01:54
137,89b0e893-4ad9-4c23-af8d-668def0f3b62,0.2,4a07f2f5-3fba-4e42-82f2-27fe6667fa34,25-06-2015 11:56
138,7728f4a2-89f6-4611-97b5-233187c53c3c,0.4,3aab18e2-16e5-4270-94da-cfe02d631908,06-07-2010 06:17
139,38392484-76da-4399-99b0-3f05dbe2cb83,0.61,e40bdab1-a01f-4d52-a83e-ba538f7ebdc0,08-05-2021 11:46
140,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.86,dde1e8b9-5c1e-44e6-a4c3-cd044f21ad22,15-04-2018 05:03
141,088aa3ae-70f3-45af-8d63-15102b71bead,0.01,278a8a54-a911-41dc-99a8-3ab30c2fa060,17-05-2019 16:10
142,4cb50be9-8c24-458c-b32b-99ad0a236af6,0.03,cd33f053-b27a-432c-96ef-1763de5150ef,07-10-2018 03:43
143,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.65,a140528c-0794-4aa0-b18e-a50664cffeb9,05-04-2015 17:54
144,80210c7b-dba0-4f1c-8b6e-79686fdbe410,0.88,de21d942-ab26-40fe-89c1-215a3e921768,20-03-2015 21:56
145,9708cf5b-aa69-4320-a013-9d234c40e63f,0.86,e97035b2-b876-4d71-9503-9f07faa841ad,09-11-2013 08:58
146,a40127d9-b081-4a0b-a154-011320a69c74,0.7,e512c4b8-f257-420e-b2b3-af046eb5099f,10-11-2011 22:40
147,3c4d8881-cec2-4a4f-8915-74140a3c6db7,0.52,80ca5600-00c9-4e60-ab79-bfcb42392b72,30-06-2015 11:40
148,100ab1ec-39f5-41bd-984f-485039575827,0.69,e3fc2e14-9b0c-4c9c-adc1-2718c400009f,12-02-2013 23:26
149,1af1cbf1-e439-4cb4-937f-be983d8ffd29,0.95,ac976ea1-566d-48eb-ba63-91ca5dca7f1c,05-06-2021 06:13
150,f01b189c-6345-4639-a8d1-89e1fc67c443,0.92,7e311db1-79a9-4252-955c-b5f59743f269,03-04-2018 23:20
151,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.52,eb332d57-3c25-41b0-9930-03dac0041eca,01-10-2014 06:48
152,84963528-84f2-4aac-a575-b7da573cf04f,0.6,6ffb721f-2a34-41d4-9e7d-fcaef1d7a2ed,12-06-2018 22:38
153,0b59b73f-8950-4bbf-9125-03f5252a5f19,0.16,c402786d-ffe8-4dfa-9823-1c441aeb617e,03-07-2014 04:05
154,8e21dcec-d775-4969-8334-05a37a5fd189,0.65,5a1970d0-0772-482a-bfdf-da91bb6f46e5,07-07-2023 06:19
155,0ddc2379-adba-4fb0-aa97-19fcafc738a1,0.64,56349269-ff50-4407-a09c-d583c12eddf0,15-03-2019 00:29
156,83c88e75-20c2-45b1-be9d-6cb808707dfb,0.06,d43cd01f-b6c3-491a-b711-e45ee1bcc2d2,15-07-2020 00:59
157,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.97,19e52440-88c3-4177-bf41-3033bdffe5a4,31-05-2018 06:10
158,088aa3ae-70f3-45af-8d63-15102b71bead,0.94,fef7a904-1bf8-4737-a6ae-5784063fd513,10-06-2017 00:20
159,54b479bb-7e7a-4e63-8bef-1a1e17fefd1f,0.9,aef52191-952e-4d9d-b575-a984108a40bb,11-06-2023 06:27
160,6b90c486-a466-41f6-8142-dad072221e23,0.11,a49f7082-30ea-4f17-a9e9-eddc6d6b4440,26-04-2017 19:27
161,1a98e37e-9c10-43a5-be3e-860555a09cec,0.78,8d93dc28-3d51-42ad-91b5-031de62a7f60,13-12-2015 21:19
162,3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.29,c1f2b7f8-1458-4054-bc1e-77ea852ae3b8,04-05-2010 04:43
163,7e33937d-7b4d-426c-a72f-382485b6df26,0.16,8a561beb-fc7a-495a-a831-b4daaa676a82,19-11-2017 20:12
164,3bc6c1ea-0198-46de-9ffd-514ae3338713,0.25,1f05fc0c-5264-4a6f-a25b-32b8788f604a,25-01-2014 20:53
165,088aa3ae-70f3-45af-8d63-15102b71bead,0.12,59de3c9c-8bdd-40cd-8013-a253d4122458,27-10-2010 02:42
166,107cb949-f28d-4a4d-969b-05d17f0f53a8,0.85,74a0fe1d-a1dd-4723-b8bf-418d6f28833c,14-12-2011 00:39
167,3fbf5c52-e83a-4476-8475-07ce81e1bdb8,1,c5c2d8b8-b844-405b-859f-bc0222a9b165,27-07-2011 03:02
168,29110d35-9473-4ae4-b971-0fb62825aa9a,0.51,0f3f361f-e0b7-498b-a0ea-0a09cf51d979,09-11-2023 03:58
169,3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.09,0b049ded-c2e3-4e11-9032-5a65b288c3fb,23-02-2015 16:26
170,b3588df6-8fea-4438-827b-ea2a01f25cb4,0.38,ee5dbc89-5589-4d8d-912a-d04c45cf31bc,22-02-2016 19:47
171,20a9bd7b-daff-4b8b-bdc1-2e8f9a0277fa,0.76,8836e8f7-c3d4-4127-a796-0c1bd48aa9d3,10-08-2011 05:51
172,3bc6c1ea-0198-46de-9ffd-514ae3338713,0.23,c8879ca4-4568-4288-90a1-13b3c8776faf,21-10-2021 06:43
173,e8f4deca-106d-423c-b365-bb4beedb1eb6,0.61,3303a3b1-ac67-4bfe-aaff-a17c1d184a5f,07-04-2022 12:38
174,0cc2986e-934c-447e-8f7b-a57b2ceb8693,0.58,70b3061b-6b2e-4c48-bae1-ec6dcd71e1e6,27-12-2020 16:08
175,592e6546-5e4c-4365-bbea-179f1d198141,0.71,742a911d-3584-4f47-899a-f51b98649d2b,09-06-2010 01:35
176,3cf08828-7cff-47f4-8bfb-1c7aa3b2b407,0.32,9d64e634-fca1-4323-bc7b-478abc5c26c8,04-10-2016 11:06
177,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.14,886271d0-5bab-4c72-9f7a-5663573d187e,27-02-2015 14:59
178,21a3dbd8-8da7-4c22-ac53-08945fcb7cc6,0.18,93b654a6-3c0b-4fb8-9cb7-ad67b195857a,19-06-2016 22:19
179,9544c762-4800-4bf0-af5a-564dbc1b1aef,0.51,5898299e-6453-44e3-a242-f02907dd905e,20-10-2023 05:09
180,e22ea344-cea3-42fe-bb97-9a99fa7c6987,0.79,a7ef793f-245b-4e50-9ac7-7fa91df94fdf,23-11-2013 05:21
181,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.85,ffe8e54b-2600-4222-b922-d245467e538f,02-09-2022 22:42
182,25ea1db6-98fe-4e53-9b4f-d8b6f14b6485,0.08,eab6324c-de5b-4936-ac1e-b514d7cf6dc6,30-01-2013 19:49
183,8e21dcec-d775-4969-8334-05a37a5fd189,0.24,7f89b0f9-26ce-43bd-901f-d014037aee0c,23-01-2022 10:37
184,73d0a0ef-a231-49ae-acea-42c67eda1e4f,0.75,10f493af-827a-44aa-a201-a476537e8cc4,05-08-2020 10:02
185,140c1db0-d75d-408d-a8a5-ea408188341d,0.45,0ad2ee8a-280e-4e3b-83ae-0ecd13c06ee6,16-12-2011 01:11
186,e192d4a3-6458-41ae-a6ba-135ed1d4f0fc,0.5,201cc017-b056-4f6f-941c-b78b3b786b98,20-04-2014 04:17
187,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.68,f00936bc-a412-4805-b3f4-3f5211994e87,03-01-2012 21:41
188,951aba8f-b7fc-4fba-b188-b9978cb96304,0.25,965cfa84-6e6a-432f-a057-e2dfb8e4d4e7,30-01-2021 04:06
189,4cb50be9-8c24-458c-b32b-99ad0a236af6,0.08,0f962ac7-6ff4-4583-ad14-cf5189a7dcff,03-03-2017 13:41
190,3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.6,bd056d3c-a3a6-436f-847d-6ce525fe1113,12-11-2015 20:13
191,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.42,d4b97df7-9c69-468b-8c3f-5895eaa7a9a0,31-03-2023 14:50
192,9ed419c7-391a-4b1a-87d9-b311ebe93c75,0.02,91928981-c3bf-490a-95b1-6d25cdca4f3b,12-11-2019 07:37
193,3bc41fec-bf85-4354-b832-d56751d2f283,0.26,7f1a8dfe-e3bd-4197-958a-dd055eec0b8e,14-12-2017 01:24
